ID;X;Y;CATEGORY;STORE
8312;961634;6453766;FOD;Jacques' Wein-Depot
8313;954299;6453695;FOD;alnatura
8314;966435;6456969;FOD;Tchibo
8315;973042;6496025;FOD;REWE
8316;973446;6501819;FOD;alnatura
8317;954752;6480675;FOD;Tchibo
8318;951154;6476333;FOD;Tchibo
8320;976119;6456159;FOD;REWE
8321;976437;6442397;FOD;Ditsch Brezelbäckerei
8322;964052;6448259;FOD;REWE
8323;968011;6439711;FOD;EDEKA
8324;965063;6442153;FOD;EDEKA
8325;966097;6443222;FOD;BioMarkt
8326;964488;6442331;FOD;Tchibo
8327;978860;6434869;FOD;Kaufland
8328;977091;6434677;FOD;EDEKA
8329;991647;6462131;FOD;REWE
8330;992270;6461674;FOD;alnatura
8331;993112;6455560;FOD;EDEKA
8333;1004535;6470716;FOD;Tchibo
8334;1005746;6469299;FOD;Penny
8335;1004175;6465463;FOD;Tchibo
8336;1002685;6443423;FOD;Logo Getränkemarkt
8337;999672;6442042;FOD;Tchibo
8338;1034987;6501118;FOD;Penny
8340;1017146;6434653;FOD;VOM FASS
8341;1008408;6426541;FOD;BioMarkt
8342;1032045;6440893;FOD;tegut
8343;1027388;6420354;FOD;Tchibo
8344;1016411;6439836;FOD;REWE
8345;1028167;6388139;FOD;REWE
8346;963823;6418102;FOD;BioMarkt
8347;957121;6420541;FOD;Hussel
8348;957121;6420541;FOD;alnatura
8349;960374;6400370;FOD;Tchibo
8350;960565;6396595;FOD;Tchibo
8351;951039;6416658;FOD;tegut
8352;955230;6415173;FOD;Tchibo
8353;983214;6388957;FOD;Penny
8355;957462;6387004;FOD;EDEKA
8356;951294;6379246;FOD;REWE
8357;1001174;6395826;FOD;REWE
8358;998148;6365217;FOD;REWE
8359;984558;6424750;FOD;Penny
8361;916450;6451421;FOD;alnatura
8362;918145;6455199;FOD;REWE
8363;912512;6447365;FOD;alnatura
8364;910191;6466070;FOD;EDEKA
8366;934564;6419843;FOD;EDEKA
8367;928415;6437077;FOD;EDEKA
8368;939881;6440272;FOD;EDEKA
8369;918699;6476796;FOD;HIT
8370;918142;6480863;FOD;REWE
8371;918142;6480863;FOD;Tchibo
8372;896451;6506138;FOD;Hussel
8374;906935;6492705;FOD;Tchibo
8375;944592;6447829;FOD;Tchibo
8376;931301;6465053;FOD;Tchibo
8377;948071;6459913;FOD;REWE
8378;777784;6307671;FOD;alnatura
8379;772085;6308885;FOD;EDEKA
8380;772396;6308766;FOD;EDEKA
8381;783100;6316345;FOD;EDEKA
8382;767380;6306535;FOD;Tchibo
8383;784640;6319039;FOD;EDEKA
8384;760660;6309147;FOD;Kaufland
8385;791283;6315158;FOD;Tchibo
8386;808296;6308168;FOD;alnatura
8387;777269;6370764;FOD;EDEKA
8388;766453;6359884;FOD;Tchibo
8389;708863;6348750;FOD;alnatura
8390;750364;6322086;FOD;alnatura
8391;749714;6326151;FOD;Tchibo
8392;759794;6317327;FOD;EDEKA
8393;756305;6319219;FOD;alnatura
8394;761275;6341836;FOD;REWE
8395;825830;6360175;FOD;Tchibo
8396;840077;6344317;FOD;Tchibo
8397;827036;6335517;FOD;Tchibo
8398;815063;6332568;FOD;Penny
8399;846209;6300205;FOD;Wasgau
8400;850911;6297988;FOD;Tchibo
8401;847475;6309818;FOD;Tchibo
8402;843138;6311883;FOD;EDEKA
8403;928058;6342833;FOD;REWE
8404;896611;6363929;FOD;Penny
8405;937697;6320469;FOD;Fristo Getränkemärkte
8406;938396;6321194;FOD;EDEKA
8407;907407;6325611;FOD;Tchibo
8408;929921;6375617;FOD;alnatura
8409;929746;6374761;FOD;denns' Bioläden
8410;857372;6342711;FOD;GLOBUS-SB-Warenhaus
8412;942227;6350227;FOD;EDEKA
8413;943762;6346991;FOD;alnatura
8414;945805;6356725;FOD;Tchibo
8415;952515;6357701;FOD;Hussel
8416;952556;6358851;FOD;Tchibo
8417;955888;6360453;FOD;Tchibo
8418;949811;6311242;FOD;GEFAKO-Getränkemärkte
8419;948268;6304017;FOD;alnatura
8420;948382;6327598;FOD;Tchibo
8421;979024;6335474;FOD;alnatura
8422;960114;6320174;FOD;Tchibo
8423;962184;6327298;FOD;REWE
8424;984280;6335527;FOD;Tchibo
8425;971553;6310006;FOD;Penny
8426;1023051;6231542;FOD;Penny
8427;1018204;6229290;FOD;Penny
8428;1029240;6227338;FOD;REWE
8429;1026770;6235668;FOD;Penny
8430;1018391;6235550;FOD;alnatura
8431;1013325;6236434;FOD;REWE
8432;1011629;6222316;FOD;Tchibo
8433;1023182;6218852;FOD;EDEKA
8434;1019534;6211591;FOD;EDEKA
8435;1027374;6213985;FOD;Tchibo
8436;1021398;6244422;FOD;REWE
8437;1023465;6244435;FOD;Tchibo
8438;1007916;6234174;FOD;BioMarkt
8439;999022;6214550;FOD;real,-
8440;1001751;6215050;FOD;REWE
8441;994175;6210545;FOD;Tchibo
8442;988667;6204178;FOD;Tchibo
8443;995806;6235597;FOD;EDEKA
8444;1021425;6249672;FOD;Back-Factory
8445;1023039;6255691;FOD;REWE
8446;1033468;6267598;FOD;EDEKA
8447;1007476;6190600;FOD;EDEKA
8448;1023583;6193240;FOD;EDEKA
8449;960725;6161467;FOD;EDEKA
8450;937757;6177706;FOD;REWE
8451;968794;6148020;FOD;Penny
8453;1012977;6129996;FOD;EDEKA
8454;1024596;6140376;FOD;EDEKA
8455;1045658;6181659;FOD;EDEKA
8456;1025311;6181396;FOD;Tchibo
8457;1026190;6181230;FOD;EDEKA
8458;1065783;6218554;FOD;alnatura
8459;1147445;6226429;FOD;EDEKA
8460;1107269;6238103;FOD;Tchibo
8461;1067549;6233038;FOD;Penny
8462;1031023;6215003;FOD;Tchibo
8463;1024968;6291952;FOD;alnatura
8464;1035239;6293227;FOD;Tchibo
8465;1016435;6280453;FOD;REWE
8466;1086442;6267409;FOD;REWE
8467;1065791;6303125;FOD;GEFAKO-Getränkemärkte
8468;1076291;6316372;FOD;Tchibo
8469;1047637;6340783;FOD;Tchibo
8470;1044497;6335640;FOD;Tchibo
8471;998802;6331141;FOD;EDEKA
8472;986591;6310622;FOD;Tchibo
8473;990290;6290572;FOD;Tchibo
8474;960073;6261058;FOD;GEFAKO-Getränkemärkte
8475;956912;6211529;FOD;GEFAKO-Getränkemärkte
8476;984163;6260359;FOD;EDEKA
8477;983156;6259549;FOD;Tchibo
8478;934407;6268789;FOD;REWE
8479;935220;6268537;FOD;Tchibo
8480;926935;6267943;FOD;Penny
8481;942459;6268098;FOD;GEFAKO-Getränkemärkte
8482;941344;6266855;FOD;EDEKA
8483;945360;6268760;FOD;Tchibo
8484;945281;6254364;FOD;EDEKA
8485;912622;6245374;FOD;REWE
8486;918664;6224420;FOD;EDEKA
8487;924090;6233998;FOD;EDEKA
8488;929634;6213128;FOD;GEFAKO-Getränkemärkte
8489;953643;6287991;FOD;Marktkauf
8490;917828;6270571;FOD;Tchibo
8491;908665;6304391;FOD;Tchibo
8492;893098;6276134;FOD;Tchibo
8493;882540;6166620;FOD;EDEKA
8494;904992;6216625;FOD;Tchibo
8495;895982;6204962;FOD;Tchibo
8496;872489;6155493;FOD;alnatura
8497;945527;6113765;FOD;real,-
8498;923461;6107644;FOD;EDEKA
8499;944832;6089107;FOD;alnatura
8500;982809;6060132;FOD;BioMarkt
8501;1020063;6043823;FOD;Ditsch Brezelbäckerei
8503;1019614;6045788;FOD;Tchibo
8504;981731;6098828;FOD;denns' Bioläden
8505;872846;6099124;FOD;alnatura
8506;875051;6098097;FOD;Tchibo
8507;872858;6105419;FOD;BioMarkt
8508;844006;6104491;FOD;Tchibo
8509;858488;6081252;FOD;EDEKA
8510;858488;6081252;FOD;Tchibo
8511;850448;6106616;FOD;Tchibo
8512;870186;6121187;FOD;REWE
8513;872986;6120249;FOD;alnatura
8514;857573;6137657;FOD;EDEKA
8515;857788;6138807;FOD;Tchibo
8516;853331;6038040;FOD;Kaufland
8517;851256;6038205;FOD;EDEKA
8518;852036;6035392;FOD;Penny
8519;866438;6033488;FOD;GEFAKO-Getränkemärkte
8521;873157;6051455;FOD;EDEKA
8522;877726;6064091;FOD;REWE
8523;912778;6037576;FOD;alnatura
8524;926650;6069777;FOD;EDEKA
8525;1286072;6123245;FOD;Müller-Brot
8526;1282878;6123895;FOD;Müller-Brot
8527;1282658;6125901;FOD;BioMarkt
8528;1283166;6129060;FOD;REWE
8529;1279093;6122660;FOD;Tchibo
8530;1276862;6124166;FOD;Tchibo
8531;1288298;6126765;FOD;REWE
8532;1274778;6132347;FOD;alnatura
8533;1279024;6119037;FOD;Jacques' Wein-Depot
8534;1279066;6118720;FOD;Kaiser´s Tengelmann
8535;1281357;6116496;FOD;Tchibo
8536;1289257;6118412;FOD;alnatura
8538;1289625;6121389;FOD;alnatura
8539;1297853;6113494;FOD;REWE
8540;1291904;6111319;FOD;alnatura
8541;1287512;6103728;FOD;Tchibo
8542;1261708;6136021;FOD;Tchibo
8544;1248968;6129739;FOD;Müller-Brot
8545;1253648;6130621;FOD;REWE
8546;1258494;6100510;FOD;Tchibo
8547;1263562;6092814;FOD;Tchibo
8548;1265746;6058817;FOD;Tchibo
8549;1245478;6046503;FOD;Tchibo
8550;1326885;6080950;FOD;Tchibo
8551;1352635;6077540;FOD;Tchibo
8552;1355237;6036488;FOD;EDEKA
8553;1371012;6092437;FOD;EDEKA
8554;1388441;6045529;FOD;Markgrafen Getränkemärkte
8555;1382941;6085919;FOD;EDEKA
8556;1406380;6077764;FOD;Tchibo
8557;1396753;6104867;FOD;EDEKA
8558;1441276;6071177;FOD;alnatura
8559;1446173;6039872;FOD;EDEKA
8561;1308926;6048655;FOD;EDEKA
8562;1316692;6065304;FOD;EDEKA
8563;1316348;6059148;FOD;Tchibo
8564;1336535;6218701;FOD;EDEKA
8565;1354015;6211875;FOD;EDEKA
8566;1340356;6237975;FOD;Tchibo
8567;1396989;6173333;FOD;Penny
8568;1417680;6166829;FOD;EDEKA
8569;1417847;6166898;FOD;Penny
8570;1433504;6152622;FOD;Tchibo
8571;1363086;6145323;FOD;Tchibo
8572;1340260;6134184;FOD;EDEKA
8573;1426662;6128822;FOD;Tchibo
8575;1408945;6137283;FOD;Penny
8576;1400896;6143492;FOD;Penny
8577;1411169;6139966;FOD;Tchibo
8578;1400880;6135160;FOD;EDEKA
8579;1261562;6227371;FOD;EDEKA
8580;1276125;6143616;FOD;REWE
8581;1304878;6168864;FOD;Markgrafen Getränkemärkte
8582;1306161;6167003;FOD;alnatura
8583;1305658;6166717;FOD;Tchibo
8584;1309366;6175422;FOD;Tchibo
8585;1308512;6174795;FOD;Tchibo
8586;1323687;6148100;FOD;Tchibo
8587;1330800;6107869;FOD;REWE
8588;1320187;6132257;FOD;EDEKA
8589;1310762;6116525;FOD;Tchibo
8590;1308432;6095307;FOD;EDEKA
8591;1295480;6141560;FOD;Kaiser´s Tengelmann
8592;1212652;6161771;FOD;Kaiser´s Tengelmann
8593;1212560;6161075;FOD;Tchibo
8594;1212238;6155537;FOD;EDEKA
8595;1210537;6146986;FOD;Kaiser´s Tengelmann
8596;1210436;6148735;FOD;Tchibo
8597;1206251;6162257;FOD;Marktkauf
8598;1238752;6177526;FOD;Tchibo
8599;1195951;6219085;FOD;Vitalia Reformhaus
8600;1196842;6220071;FOD;Penny
8601;1242083;6220426;FOD;EDEKA
8602;1202356;6214747;FOD;EDEKA
8603;1167083;6241985;FOD;EDEKA
8604;1209375;6068131;FOD;Penny
8605;1200301;6050018;FOD;Fristo Getränkemärkte
8606;1146494;6055702;FOD;Jacques' Wein-Depot
8607;1167340;6040071;FOD;EDEKA
8608;1145223;6063609;FOD;EDEKA
8610;1183996;6085345;FOD;Fristo Getränkemärkte
8611;1131961;6097712;FOD;VOM FASS
8612;1132591;6096996;FOD;REWE
8613;1055302;6045269;FOD;Marktkauf
8614;1067228;6063858;FOD;EDEKA
8615;1102306;6059770;FOD;EDEKA
8616;1043107;6091964;FOD;Penny
8617;1088265;6116217;FOD;EDEKA
8618;1100245;6084562;FOD;Tchibo
8619;1073485;6101732;FOD;REWE
8620;1098495;6136864;FOD;alnatura
8621;1027915;6087909;FOD;EDEKA
8622;1019872;6061905;FOD;EDEKA
8623;1045231;6052880;FOD;GEFAKO-Getränkemärkte
8624;1043697;6053756;FOD;EDEKA
8625;1038581;6055144;FOD;EDEKA
8626;1030967;6049684;FOD;EDEKA
8627;1112658;6167879;FOD;REWE
8628;1110437;6166459;FOD;Tchibo
8629;1107947;6165562;FOD;Tchibo
8630;1105030;6155028;FOD;REWE
8631;1090780;6166493;FOD;GEFAKO-Getränkemärkte
8632;1113535;6165841;FOD;Kaufland
8633;1120724;6146179;FOD;REWE
8634;1140971;6175441;FOD;alnatura
8635;1160101;6196120;FOD;GEFAKO-Getränkemärkte
8636;1166320;6209347;FOD;GEFAKO-Getränkemärkte
8637;1129583;6216229;FOD;Penny
8638;1231101;6344593;FOD;Tchibo
8639;1235558;6350763;FOD;Markgrafen Getränkemärkte
8640;1236927;6343382;FOD;BioMarkt
8641;1217935;6343346;FOD;Tchibo
8642;1245272;6366726;FOD;EDEKA
8643;1244998;6365735;FOD;Tchibo
8644;1224986;6336014;FOD;Tchibo
8645;1212078;6334137;FOD;Fristo Getränkemärkte
8646;1200328;6352134;FOD;EDEKA
8647;1223709;6369082;FOD;Tchibo
8648;1223203;6370889;FOD;Jacques' Wein-Depot
8649;1211926;6364203;FOD;EDEKA
8650;1211926;6364203;FOD;Tchibo
8651;1211668;6364778;FOD;Tchibo
8652;1232387;6318002;FOD;Tchibo
8653;1232758;6310832;FOD;REWE
8654;1276805;6354034;FOD;REWE
8655;1212213;6389543;FOD;Tchibo
8656;1180506;6366630;FOD;EDEKA
8657;1133059;6331460;FOD;EDEKA
8658;1148377;6295514;FOD;EDEKA
8659;1148297;6295890;FOD;Tchibo
8660;1287637;6273642;FOD;Tchibo
8661;1272970;6297619;FOD;Tchibo
8662;1394258;6326052;FOD;Tchibo
8663;1381005;6345841;FOD;Tchibo
8664;1351867;6382912;FOD;Tchibo
8665;1342980;6270735;FOD;Müller-Brot
8666;1343694;6269481;FOD;Fristo Getränkemärkte
8667;1345568;6269547;FOD;Kaufland
8668;1347843;6273800;FOD;Penny
8669;1355971;6264873;FOD;alnatura
8670;1355437;6264561;FOD;Tchibo
8671;1343495;6305324;FOD;Tchibo
8672;1416728;6302279;FOD;EDEKA
8673;1506397;6235455;FOD;EDEKA
8674;1526832;6228647;FOD;EDEKA
8675;1460370;6263129;FOD;alnatura
8676;1438274;6263052;FOD;EDEKA
8677;1426212;6283600;FOD;EDEKA
8678;1397638;6247970;FOD;BioMarkt
8679;1411310;6268267;FOD;EDEKA
8680;1483415;6240459;FOD;Tchibo
8681;1499272;6242191;FOD;Markgrafen Getränkemärkte
8682;1448231;6228265;FOD;EDEKA
8683;1325024;6492370;FOD;Kaufland
8684;1273907;6458455;FOD;real,-
8685;1266638;6443200;FOD;EDEKA
8686;1283844;6429968;FOD;EDEKA
8687;1259811;6479961;FOD;EDEKA
8688;1219954;6481449;FOD;EDEKA
8689;1218960;6482378;FOD;alnatura
8690;1197439;6498618;FOD;Tchibo
8691;1242170;6500857;FOD;EDEKA
8692;1106319;6398402;FOD;EDEKA
8693;1093072;6419733;FOD;EDEKA
8694;1110597;6396633;FOD;EDEKA
8695;1090184;6415455;FOD;tegut
8696;1136953;6415369;FOD;EDEKA
8697;1137887;6446648;FOD;Hussel
8698;1136012;6494973;FOD;alnatura
8699;1114034;6464920;FOD;REWE
8700;1075909;6449630;FOD;alnatura
8701;1076044;6449939;FOD;Tchibo
8702;1100295;6458158;FOD;REWE
8703;1102115;6504444;FOD;Tchibo
8704;1067793;6412198;FOD;tegut
8705;1148815;6571291;FOD;Tchibo
8706;1180668;6526481;FOD;Markgrafen Getränkemärkte
8707;1237889;6527333;FOD;REWE
8709;1227856;6607676;FOD;Tchibo
8710;1259808;6610415;FOD;VOM FASS
8711;1258695;6607184;FOD;Tchibo
8712;1278520;6618132;FOD;EDEKA
8713;1269157;6644974;FOD;tegut
8714;1211130;6678655;FOD;Tchibo
8715;1199889;6701907;FOD;Tchibo
8716;1198811;6703459;FOD;Tchibo
8717;1208900;6693251;FOD;Tchibo
8718;1147144;6612503;FOD;EDEKA
8719;1149704;6627416;FOD;tegut
8720;1187895;6605025;FOD;alnatura
8721;1163322;6651646;FOD;EDEKA
8722;1519034;6622706;LEH;TEDi
8723;1535275;6620260;LEH;Netto Marken-Discount
8724;1531603;6623179;LEH;Netto Stavenhagen
8725;1500384;6643294;LEH;Netto Marken-Discount
8726;1500077;6642605;LEH;Netto Marken-Discount
8728;1518102;6613012;LEH;Netto Marken-Discount
8731;1604901;6645951;LEH;LIDL
8732;1645935;6593871;LEH;LIDL
8733;1664693;6641337;LEH;Netto Marken-Discount
8737;1573049;6761764;LEH;Netto Stavenhagen
8738;1376454;6672805;LEH;Aldi Nord
8739;1363452;6669958;LEH;LIDL
8740;1364199;6667765;LEH;Netto Marken-Discount
8741;1357692;6683667;LEH;Aldi Nord
8742;1395704;6624091;LEH;LIDL
8743;1489154;6704990;LEH;Netto Marken-Discount
8744;1332408;6698335;LEH;TEDi
8745;1329237;6706366;LEH;Aldi Nord
8747;1331508;6676193;LEH;Netto Marken-Discount
8749;1285177;6706575;LEH;LIDL
8752;1231290;6696101;LEH;Aldi Nord
8755;1373270;6726210;LEH;Netto Marken-Discount
8756;1348254;6725531;LEH;Netto Marken-Discount
8757;1361236;6760503;LEH;Netto Marken-Discount
8758;1414077;6767465;LEH;Aldi Nord
8759;1291815;6560679;LEH;TEDi
8760;1287942;6594941;LEH;Aldi Nord
8762;1387696;6560275;LEH;Netto Marken-Discount
8763;1390307;6555667;LEH;Netto Marken-Discount
8764;1406129;6541922;LEH;LIDL
8765;1368503;6548673;LEH;LIDL
8766;1437153;6586644;LEH;LIDL
8767;1437430;6583032;LEH;Netto Marken-Discount
8768;1417135;6588426;LEH;Netto Marken-Discount
8769;1422321;6623686;LEH;Netto Marken-Discount
8770;1434133;6627775;LEH;Netto Marken-Discount
8771;1417440;6568451;LEH;Aldi Nord
8772;1418311;6564727;LEH;LIDL
8773;1443466;6609769;LEH;Aldi Nord
8774;1490753;6885021;LEH;Netto Marken-Discount
8775;1498701;6888414;LEH;Netto Stavenhagen
8776;1494673;6877608;LEH;Aldi Nord
8777;1485909;6873813;LEH;Netto Marken-Discount
8778;1488344;6874397;LEH;Netto Marken-Discount
8779;1478483;6873539;LEH;Aldi Nord
8780;1487664;6870486;LEH;Aldi Nord
8781;1490179;6862644;LEH;Aldi Nord
8782;1496903;6881282;LEH;Netto Marken-Discount
8783;1506818;6864993;LEH;Netto Marken-Discount
8784;1509508;6869528;LEH;Aldi Nord
8785;1503388;6864902;LEH;LIDL
8786;1517415;6887390;LEH;Netto Stavenhagen
8787;1506046;6891390;LEH;Netto Stavenhagen
8788;1508390;6885269;LEH;Aldi Nord
8789;1501521;6892244;LEH;Aldi Nord
8790;1498289;6889785;LEH;TEDi
8791;1497561;6894561;LEH;TEDi
8792;1492400;6902818;LEH;Netto Stavenhagen
8793;1490868;6898006;LEH;Netto Stavenhagen
8794;1485504;6893140;LEH;Aldi Nord
8795;1478930;6897821;LEH;Netto Marken-Discount
8796;1464868;6887522;LEH;Netto Marken-Discount
8797;1467363;6887184;LEH;TEDi
8798;1479810;6879328;LEH;Netto Stavenhagen
8799;1448108;6867982;LEH;Aldi Nord
8800;1456328;6858619;LEH;Netto Stavenhagen
8801;1456048;6863063;LEH;Netto Stavenhagen
8802;1446894;6898326;LEH;Netto Marken-Discount
8803;1429164;6880250;LEH;Netto Marken-Discount
8804;1373942;6902225;LEH;Netto Stavenhagen
8805;1379900;6862722;LEH;Netto Stavenhagen
8806;1397556;6865671;LEH;Aldi Nord
8807;1401784;6818032;LEH;NORMA
8808;1454891;6792079;LEH;Aldi Nord
8809;1479695;6856720;LEH;Netto Marken-Discount
8810;1617983;6854765;LEH;Aldi Nord
8811;1544862;6898597;LEH;Netto Marken-Discount
8812;1548511;6888767;LEH;Netto Stavenhagen
8813;1573309;6883532;LEH;LIDL
8814;1563798;6845131;LEH;Netto Stavenhagen
8815;1525875;6877329;LEH;Aldi Nord
8816;1512392;6847355;LEH;Netto Marken-Discount
8817;1515955;6836457;LEH;Aldi Nord
8818;1583755;6825565;LEH;LIDL
8819;1571655;6924384;LEH;Aldi Nord
8820;1587006;6987257;LEH;Aldi Nord
8822;1512168;6901015;LEH;NORMA
8823;1480876;6914986;LEH;NORMA
8824;1339285;7020796;LEH;LIDL
8825;1476563;7080225;LEH;TEDi
8826;1452556;7042492;LEH;LIDL
8827;1560466;7089983;LEH;NORMA
8828;1542954;7097746;LEH;NORMA
8829;1522540;7135506;LEH;Aldi Nord
8830;1521653;7132950;LEH;Netto Marken-Discount
8831;1521683;7132931;LEH;Netto Stavenhagen
8832;1530186;7171870;LEH;Netto Stavenhagen
8833;1347959;7175936;LEH;Netto Stavenhagen
8834;1342081;7185461;LEH;NORMA
8835;1343651;7194292;LEH;Aldi Nord
8836;1351124;7183651;LEH;Netto Stavenhagen
8837;1325490;7182769;LEH;Aldi Nord
8838;1345257;7151739;LEH;LIDL
8839;1267924;7093362;LEH;NORMA
8840;1272050;7086340;LEH;Aldi Nord
8841;1245289;7054633;LEH;Aldi Nord
8842;1289065;7044314;LEH;Aldi Nord
8843;1318504;6988145;LEH;Netto Stavenhagen
8844;1317529;7056455;LEH;LIDL
8845;1106632;7083489;LEH;Aldi Nord
8846;1080329;7043047;LEH;Aldi Nord
8847;1018634;7102639;LEH;Aldi Nord
8848;979126;7113378;LEH;Netto Marken-Discount
8849;1120872;7086988;LEH;Netto Marken-Discount
8850;1100975;7088519;LEH;Aldi Nord
8851;1102592;7086900;LEH;LIDL
8852;1110667;7106874;LEH;Aldi Nord
8853;1201307;7143361;LEH;Aldi Nord
8854;1213317;7217651;LEH;TEDi
8855;1197739;7105433;LEH;TEDi
8856;1272779;7142013;LEH;NORMA
8857;1265388;7143531;LEH;NORMA
8858;1126794;7224621;LEH;Aldi Nord
8859;1123234;7221617;LEH;Aldi Nord
8860;1130864;7218659;LEH;LIDL
8861;1132255;7224023;LEH;Netto Marken-Discount
8862;1109770;7125140;LEH;Aldi Nord
8863;1098754;7145450;LEH;Aldi Nord
8864;1099678;7146345;LEH;Aldi Nord
8865;1137388;7176512;LEH;Aldi Nord
8866;1061026;7258044;LEH;Aldi Nord
8867;1067390;7257410;LEH;Aldi Nord
8868;1072511;7114159;LEH;Netto Stavenhagen
8869;1101068;7109694;LEH;Aldi Nord
8870;1009559;7179126;LEH;Aldi Nord
8871;987033;7307724;LEH;Netto Marken-Discount
8872;913094;7001523;LEH;Netto Marken-Discount
8873;915027;7008753;LEH;Aldi Nord
8874;889122;7008263;LEH;Netto Marken-Discount
8875;911952;6984788;LEH;TEDi
8876;886556;7052142;LEH;Netto Marken-Discount
8877;864389;7083534;LEH;Aldi Nord
8879;848317;7096592;LEH;Netto Marken-Discount
8880;809946;7072500;LEH;LIDL
8881;825430;7096027;LEH;Netto Marken-Discount
8882;830588;7006545;LEH;Netto Marken-Discount
8883;943123;7035743;LEH;TEDi
8884;1016506;6940873;LEH;LIDL
8885;1030729;7031948;LEH;Aldi Nord
8886;959405;7089961;LEH;Netto Marken-Discount
8887;973442;7018275;LEH;Aldi Nord
8888;984383;6988819;LEH;Netto Marken-Discount
8889;980212;6990842;LEH;Aldi Nord
8890;987373;6993934;LEH;Aldi Nord
8891;998155;6980076;LEH;Netto Marken-Discount
8892;1092481;6912179;LEH;Aldi Nord
8893;1187495;6944625;LEH;Netto Marken-Discount
8894;1241578;6947801;LEH;Aldi Nord
8895;1158861;6978747;LEH;Aldi Nord
8896;1082451;6863706;LEH;Netto Marken-Discount
8897;1080693;6854069;LEH;Aldi Nord
8898;1069262;6863699;LEH;Aldi Nord
8899;1102819;6822825;LEH;Netto Marken-Discount
8900;1138795;6855371;LEH;Netto Marken-Discount
8901;1138699;6853891;LEH;LIDL
8902;1045132;6875152;LEH;Netto Marken-Discount
8904;1026915;6912499;LEH;Netto Marken-Discount
8905;970860;6808603;LEH;Aldi Nord
8906;984986;6822441;LEH;TEDi
8907;993748;6769251;LEH;Netto Marken-Discount
8908;976050;6739542;LEH;LIDL
8910;968000;6706875;LEH;Aldi Nord
8911;949795;6788047;LEH;Netto Marken-Discount
8912;956061;6794651;LEH;Aldi Nord
8913;905843;6799635;LEH;Aldi Nord
8914;935883;6806070;LEH;Netto Marken-Discount
8915;1055982;6671269;LEH;Aldi Nord
8916;1059151;6675610;LEH;Netto Marken-Discount
8917;1030512;6658175;LEH;Aldi Nord
8918;987928;6662745;LEH;Aldi Nord
8919;981362;6543301;LEH;Netto Marken-Discount
8920;1075060;6535941;LEH;NORMA
8921;1075968;6533258;LEH;NORMA
8922;1063439;6557537;LEH;LIDL
8923;1029303;6568555;LEH;Aldi Nord
8924;1045322;6549913;LEH;TEDi
8925;1039457;6537688;LEH;Netto Marken-Discount
8926;1104545;6711171;LEH;LIDL
8927;1139724;6704468;LEH;Aldi Nord
8928;1134404;6720950;LEH;LIDL
8929;1042479;6733666;LEH;Aldi Nord
8930;1167334;6841592;LEH;LIDL
8931;1144737;6818570;LEH;LIDL
8932;1173678;6821607;LEH;Netto Marken-Discount
8933;1173012;6772555;LEH;Netto Marken-Discount
8934;1180380;6742104;LEH;Aldi Nord
8935;1293727;6815809;LEH;Netto Stavenhagen
8937;1293706;6839089;LEH;NORMA
8939;1286029;6768001;LEH;Netto Marken-Discount
8940;1270965;6782172;LEH;Aldi Nord
8941;1278853;6953686;LEH;Netto Marken-Discount
8942;763412;6645879;LEH;NORMA
8943;762988;6655695;LEH;Aldi Süd
8944;737261;6661569;LEH;Aldi Süd
8945;761670;6666363;LEH;Netto Marken-Discount
8946;710792;6644695;LEH;Aldi Süd
8947;718515;6632423;LEH;Netto Marken-Discount
8948;697651;6652402;LEH;Aldi Süd
8949;743196;6651434;LEH;Netto Marken-Discount
8950;705494;6658948;LEH;Aldi Süd
8951;794295;6657527;LEH;Netto Marken-Discount
8952;798222;6660568;LEH;Aldi Nord
8953;782454;6663544;LEH;Aldi Nord
8954;784143;6674512;LEH;LIDL
8955;807757;6641114;LEH;Aldi Nord
8956;832657;6705185;LEH;Netto Marken-Discount
8957;826537;6699546;LEH;Netto Marken-Discount
8958;833439;6699683;LEH;Aldi Nord
8959;822663;6713240;LEH;Aldi Nord
8960;781139;6694916;LEH;Aldi Nord
8961;777884;6692592;LEH;Aldi Nord
8962;781683;6702562;LEH;Netto Marken-Discount
8963;773480;6700874;LEH;Aldi Nord
8964;772460;6699601;LEH;Aldi Nord
8965;805483;6678251;LEH;LIDL
8966;794209;6723839;LEH;Netto Marken-Discount
8967;788231;6720830;LEH;LIDL
8968;815518;6726832;LEH;Aldi Nord
8969;788072;6705464;LEH;Netto Marken-Discount
8970;786157;6709101;LEH;LIDL
8971;792220;6701369;LEH;Aldi Nord
8972;762301;6697163;LEH;TEDi
8973;759614;6707056;LEH;Netto Marken-Discount
8974;766099;6708752;LEH;Netto Marken-Discount
8975;759627;6762914;LEH;Aldi Nord
8976;695181;6762515;LEH;Aldi Süd
8977;752397;6715703;LEH;Netto Marken-Discount
8978;743027;6688050;LEH;Netto Marken-Discount
8979;743758;6677519;LEH;Netto Marken-Discount
8980;668483;6754643;LEH;Aldi Süd
8981;697051;6693295;LEH;Aldi Süd
8982;715140;6708947;LEH;LIDL
8983;727809;6674564;LEH;LIDL
8984;729217;6669558;LEH;LIDL
8985;723418;6679649;LEH;Netto Marken-Discount
8986;705684;6673937;LEH;Netto Marken-Discount
8987;841068;6786531;LEH;Aldi Nord
8988;850378;6775299;LEH;TEDi
8989;834172;6822823;LEH;Aldi Nord
